Id,VN30F1M,len,datetime,open,high,low,close,volume,openinterest,volImbalance,len,datetime,datetime,Value,len,value,Broker,len,cash,value,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,BuySell,len,buy,sell
1623,VN30F1M,1623,2021-04-22 04:00:00,1302.0,1306.5,1298.2,1302.2,21749.0,,volImbalance,1623,,737902.1666666666,Value,1623,5463619999.999994,Broker,1623,5463619964.999994,5463619999.999994,Trades - Net Profit/Loss,1623,,,DrawDown,1623,1.5676939421547489,32.659232429819895,BuySell,1623,,
1624,VN30F1M,1624,2021-04-22 06:00:00,1303.9,1306.4,1285.0,1292.0,67540.0,,volImbalance,1624,,737902.25,Value,1624,5427919999.999994,Broker,1624,5427919964.999994,5427919999.999994,Trades - Net Profit/Loss,1624,,,DrawDown,1624,2.210863365772255,32.659232429819895,BuySell,1624,,
1625,VN30F1M,1625,2021-04-22 07:00:00,1292.0,1292.1,1261.2,1261.2,48135.0,,volImbalance,1625,,737902.2916666666,Value,1625,5320119999.999994,Broker,1625,5320119964.999994,5320119999.999994,Trades - Net Profit/Loss,1625,,,DrawDown,1625,4.152982801793744,32.659232429819895,BuySell,1625,,
1626,VN30F1M,1626,2021-04-23 02:00:00,1260.9,1272.4,1258.5,1268.2,60421.0,,volImbalance,1626,,737903.0833333334,Value,1626,5292816499.999994,Broker,1626,5292816464.999994,5292816499.999994,Trades - Net Profit/Loss,1626,,-41282499.99999985,DrawDown,1626,4.644881299209447,32.659232429819895,BuySell,1626,,1260.9
1627,VN30F1M,1627,2021-04-23 03:00:00,1268.4,1276.5,1259.5,1263.7,56661.0,,volImbalance,1627,,737903.125,Value,1627,5308566499.999994,Broker,1627,5308566464.999994,5308566499.999994,Trades - Net Profit/Loss,1627,,,DrawDown,1627,4.361130082907606,32.659232429819895,BuySell,1627,,
1628,VN30F1M,1628,2021-04-23 04:00:00,1263.3,1266.6,1249.3,1264.1,40104.0,,volImbalance,1628,,737903.1666666666,Value,1628,5307166499.999995,Broker,1628,5307166464.999995,5307166499.999995,Trades - Net Profit/Loss,1628,,,DrawDown,1628,4.38635241324553,32.659232429819895,BuySell,1628,,
1629,VN30F1M,1629,2021-04-23 06:00:00,1265.0,1286.9,1265.0,1280.2,76846.0,,volImbalance,1629,,737903.25,Value,1629,5250816499.999994,Broker,1629,5250816464.999994,5250816499.999994,Trades - Net Profit/Loss,1629,,,DrawDown,1629,5.40155120934769,32.659232429819895,BuySell,1629,,
1630,VN30F1M,1630,2021-04-23 07:00:00,1279.9,1296.7,1275.9,1296.7,37026.0,,volImbalance,1630,,737903.2916666666,Value,1630,5193066499.999994,Broker,1630,5193066464.999994,5193066499.999994,Trades - Net Profit/Loss,1630,,,DrawDown,1630,6.441972335787773,32.659232429819895,BuySell,1630,,
1631,VN30F1M,1631,2021-04-26 02:00:00,1297.9,1306.0,1289.1,1292.4,55653.0,,volImbalance,1631,,737906.0833333334,Value,1631,5226743499.999994,Broker,1631,5226743429.999994,5226743499.999994,Trades - Net Profit/Loss,1631,,,DrawDown,1631,5.835249179508592,32.659232429819895,BuySell,1631,,1297.9
1632,VN30F1M,1632,2021-04-26 03:00:00,1292.4,1298.3,1285.0,1291.3,49622.0,,volImbalance,1632,,737906.125,Value,1632,5217853499.999993,Broker,1632,5217853429.999993,5217853499.999993,Trades - Net Profit/Loss,1632,,-92515500.0,DrawDown,1632,5.995410977154537,32.659232429819895,BuySell,1632,1292.4,
1633,VN30F1M,1633,2021-04-26 04:00:00,1291.5,1291.5,1271.6,1282.5,36370.0,,volImbalance,1633,,737906.1666666666,Value,1633,5156253499.999993,Broker,1633,5156253429.999993,5156253499.999993,Trades - Net Profit/Loss,1633,,,DrawDown,1633,7.105193512023959,32.659232429819895,BuySell,1633,,
1634,VN30F1M,1634,2021-04-26 06:00:00,1282.5,1282.9,1253.1,1261.0,76883.0,,volImbalance,1634,,737906.25,Value,1634,5230610999.999993,Broker,1634,5230610964.999993,5230610999.999993,Trades - Net Profit/Loss,1634,,-70490000.00000064,DrawDown,1634,5.765572491950046,32.659232429819895,BuySell,1634,,1282.5
1635,VN30F1M,1635,2021-04-26 07:00:00,1261.4,1274.0,1250.1,1254.0,46328.0,,volImbalance,1635,,737906.2916666666,Value,1635,5255110999.999993,Broker,1635,5255110964.999993,5255110999.999993,Trades - Net Profit/Loss,1635,,,DrawDown,1635,5.324181711036071,32.659232429819895,BuySell,1635,,
1636,VN30F1M,1636,2021-04-27 02:00:00,1253.2,1267.0,1253.2,1264.0,60149.0,,volImbalance,1636,,737907.0833333334,Value,1636,5220002499.999993,Broker,1636,5220002464.999993,5220002499.999993,Trades - Net Profit/Loss,1636,,,DrawDown,1636,5.956694700085797,32.659232429819895,BuySell,1636,,
1637,VN30F1M,1637,2021-04-27 03:00:00,1263.7,1271.7,1255.1,1266.3,57061.0,,volImbalance,1637,,737907.125,Value,1637,5211952499.999993,Broker,1637,5211952464.999993,5211952499.999993,Trades - Net Profit/Loss,1637,,,DrawDown,1637,6.101723099528961,32.659232429819895,BuySell,1637,,
1638,VN30F1M,1638,2021-04-27 04:00:00,1266.9,1267.0,1256.4,1261.5,29740.0,,volImbalance,1638,,737907.1666666666,Value,1638,5228752499.999993,Broker,1638,5228752464.999993,5228752499.999993,Trades - Net Profit/Loss,1638,,,DrawDown,1638,5.7990551354736635,32.659232429819895,BuySell,1638,,
1639,VN30F1M,1639,2021-04-27 06:00:00,1262.4,1273.7,1262.4,1271.4,64896.0,,volImbalance,1639,,737907.25,Value,1639,5194102499.999993,Broker,1639,5194102464.999993,5194102499.999993,Trades - Net Profit/Loss,1639,,,DrawDown,1639,6.423307811337713,32.659232429819895,BuySell,1639,,
1640,VN30F1M,1640,2021-04-27 07:00:00,1271.9,1277.7,1258.5,1265.0,40693.0,,volImbalance,1640,,737907.2916666666,Value,1640,5216502499.999993,Broker,1640,5216502464.999993,5216502499.999993,Trades - Net Profit/Loss,1640,,,DrawDown,1640,6.019750525930651,32.659232429819895,BuySell,1640,,
1641,VN30F1M,1641,2021-04-28 02:00:00,1268.2,1276.4,1263.6,1273.4,49885.0,,volImbalance,1641,,737908.0833333334,Value,1641,5168496499.999993,Broker,1641,5168496429.999993,5168496499.999993,Trades - Net Profit/Loss,1641,,,DrawDown,1641,6.884624233218662,32.659232429819895,BuySell,1641,,1268.2
1642,VN30F1M,1642,2021-04-28 03:00:00,1273.2,1280.9,1273.2,1280.9,37466.0,,volImbalance,1642,,737908.125,Value,1642,5115996499.999993,Broker,1642,5115996429.999993,5115996499.999993,Trades - Net Profit/Loss,1642,,,DrawDown,1642,7.830461620891465,32.659232429819895,BuySell,1642,,
1643,VN30F1M,1643,2021-04-28 04:00:00,1281.0,1284.7,1279.8,1282.0,17874.0,,volImbalance,1643,,737908.1666666666,Value,1643,5121106499.999994,Broker,1643,5121106429.999994,5121106499.999994,Trades - Net Profit/Loss,1643,,-40957000.00000063,DrawDown,1643,7.738400115157962,32.659232429819895,BuySell,1643,1281.0,
1644,VN30F1M,1644,2021-04-28 06:00:00,1283.5,1288.5,1268.0,1274.8,66682.0,,volImbalance,1644,,737908.25,Value,1644,5100858999.999994,Broker,1644,5100858964.999994,5100858999.999994,Trades - Net Profit/Loss,1644,,,DrawDown,1644,8.10317806767044,32.659232429819895,BuySell,1644,,1283.5
1645,VN30F1M,1645,2021-04-28 07:00:00,1274.6,1276.5,1261.0,1275.0,49903.0,,volImbalance,1645,,737908.2916666666,Value,1645,5102661499.999995,Broker,1645,5102661429.999995,5102661499.999995,Trades - Net Profit/Loss,1645,,,DrawDown,1645,8.070704317360324,32.659232429819895,BuySell,1645,1274.6,
1646,VN30F1M,1646,2021-04-29 02:00:00,1284.2,1290.3,1282.6,1288.2,45555.0,,volImbalance,1646,,737909.0833333334,Value,1646,5137654499.999995,Broker,1646,5137654429.999995,5137654499.999995,Trades - Net Profit/Loss,1646,51548000.00000063,,DrawDown,1646,7.440272170563478,32.659232429819895,BuySell,1646,,1284.2
1647,VN30F1M,1647,2021-04-29 03:00:00,1288.0,1294.7,1283.4,1294.5,40808.0,,volImbalance,1647,,737909.125,Value,1647,5160911999.999995,Broker,1647,5160911964.999995,5160911999.999995,Trades - Net Profit/Loss,1647,,-27789999.999999683,DrawDown,1647,7.021266207824426,32.659232429819895,BuySell,1647,1288.0,
1648,VN30F1M,1648,2021-04-29 04:00:00,1294.5,1297.0,1292.6,1296.9,14515.0,,volImbalance,1648,,737909.1666666666,Value,1648,5169311999.999995,Broker,1648,5169311964.999995,5169311999.999995,Trades - Net Profit/Loss,1648,,,DrawDown,1648,6.869932225796777,32.659232429819895,BuySell,1648,,
1649,VN30F1M,1649,2021-04-29 06:00:00,1296.9,1297.0,1285.0,1290.0,54855.0,,volImbalance,1649,,737909.25,Value,1649,5145161999.999995,Broker,1649,5145161964.999995,5145161999.999995,Trades - Net Profit/Loss,1649,,,DrawDown,1649,7.305017424126267,32.659232429819895,BuySell,1649,,
1650,VN30F1M,1650,2021-04-29 07:00:00,1290.0,1304.1,1289.9,1301.0,35958.0,,volImbalance,1650,,737909.2916666666,Value,1650,5183661999.999995,Broker,1650,5183661964.999995,5183661999.999995,Trades - Net Profit/Loss,1650,,,DrawDown,1650,6.6114033398328775,32.659232429819895,BuySell,1650,,
1651,VN30F1M,1651,2021-05-04 02:00:00,1278.5,1288.4,1273.4,1287.5,52616.0,,volImbalance,1651,,737914.0833333334,Value,1651,5135869499.999995,Broker,1651,5135869464.999995,5135869499.999995,Trades - Net Profit/Loss,1651,,,DrawDown,1651,7.472430641744353,32.659232429819895,BuySell,1651,,
1652,VN30F1M,1652,2021-05-04 03:00:00,1287.5,1298.5,1284.3,1297.0,40526.0,,volImbalance,1652,,737914.125,Value,1652,5202071999.999995,Broker,1652,5202071929.999995,5202071999.999995,Trades - Net Profit/Loss,1652,,,DrawDown,1652,6.279729695888948,32.659232429819895,BuySell,1652,1287.5,
1653,VN30F1M,1653,2021-05-04 04:00:00,1297.0,1301.2,1293.5,1296.5,19568.0,,volImbalance,1653,,737914.1666666666,Value,1653,5200024499.999995,Broker,1653,5200024464.999995,5200024499.999995,Trades - Net Profit/Loss,1653,,,DrawDown,1653,6.316617354008188,32.659232429819895,BuySell,1653,,1297.0
1654,VN30F1M,1654,2021-05-04 06:00:00,1297.3,1314.5,1297.3,1314.0,49182.0,,volImbalance,1654,,737914.25,Value,1654,5261274499.999995,Broker,1654,5261274464.999995,5261274499.999995,Trades - Net Profit/Loss,1654,,,DrawDown,1654,5.213140401723249,32.659232429819895,BuySell,1654,,
1655,VN30F1M,1655,2021-05-04 07:00:00,1314.1,1327.1,1314.1,1320.0,28763.0,,volImbalance,1655,,737914.2916666666,Value,1655,5282274499.999995,Broker,1655,5282274464.999995,5282274499.999995,Trades - Net Profit/Loss,1655,,,DrawDown,1655,4.834805446654128,32.659232429819895,BuySell,1655,,
1656,VN30F1M,1656,2021-05-05 02:00:00,1323.5,1334.7,1320.1,1332.5,41451.0,,volImbalance,1656,,737915.0833333334,Value,1656,5325915999.999995,Broker,1656,5325915964.999995,5325915999.999995,Trades - Net Profit/Loss,1656,,,DrawDown,1656,4.04856235419465,32.659232429819895,BuySell,1656,,
1657,VN30F1M,1657,2021-05-05 03:00:00,1332.4,1340.0,1326.9,1338.7,49660.0,,volImbalance,1657,,737915.125,Value,1657,5347615999.999995,Broker,1657,5347615964.999995,5347615999.999995,Trades - Net Profit/Loss,1657,,,DrawDown,1657,3.6576162339565577,32.659232429819895,BuySell,1657,,
1658,VN30F1M,1658,2021-05-05 04:00:00,1338.7,1339.7,1333.5,1335.3,20392.0,,volImbalance,1658,,737915.1666666666,Value,1658,5335715999.999995,Broker,1658,5335715964.999995,5335715999.999995,Trades - Net Profit/Loss,1658,,,DrawDown,1658,3.8720060418290596,32.659232429819895,BuySell,1658,,
1659,VN30F1M,1659,2021-05-05 06:00:00,1336.0,1352.2,1336.0,1343.7,61513.0,,volImbalance,1659,,737915.25,Value,1659,5365115999.999995,Broker,1659,5365115964.999995,5365115999.999995,Trades - Net Profit/Loss,1659,,,DrawDown,1659,3.34233710473229,32.659232429819895,BuySell,1659,,
1660,VN30F1M,1660,2021-05-05 07:00:00,1343.4,1347.2,1329.0,1335.9,50126.0,,volImbalance,1660,,737915.2916666666,Value,1660,5337815999.999995,Broker,1660,5337815964.999995,5337815999.999995,Trades - Net Profit/Loss,1660,,,DrawDown,1660,3.8341725463221477,32.659232429819895,BuySell,1660,,
1661,VN30F1M,1661,2021-05-06 02:00:00,1340.1,1342.0,1330.0,1339.2,55849.0,,volImbalance,1661,,737916.0833333334,Value,1661,5349257499.999995,Broker,1661,5349257464.999995,5349257499.999995,Trades - Net Profit/Loss,1661,,,DrawDown,1661,3.6280430516353213,32.659232429819895,BuySell,1661,,
1662,VN30F1M,1662,2021-05-06 03:00:00,1339.0,1339.2,1330.0,1335.9,53837.0,,volImbalance,1662,,737916.125,Value,1662,5337707499.999995,Broker,1662,5337707464.999995,5337707499.999995,Trades - Net Profit/Loss,1662,,,DrawDown,1662,3.836127276923338,32.659232429819895,BuySell,1662,,
1663,VN30F1M,1663,2021-05-06 04:00:00,1335.7,1343.6,1333.6,1341.6,27163.0,,volImbalance,1663,,737916.1666666666,Value,1663,5357657499.999994,Broker,1663,5357657464.999994,5357657499.999994,Trades - Net Profit/Loss,1663,,,DrawDown,1663,3.47670906960769,32.659232429819895,BuySell,1663,,
1664,VN30F1M,1664,2021-05-06 06:00:00,1342.5,1343.6,1327.6,1340.0,80136.0,,volImbalance,1664,,737916.25,Value,1664,5352057499.999994,Broker,1664,5352057464.999994,5352057499.999994,Trades - Net Profit/Loss,1664,,,DrawDown,1664,3.5775983909594555,32.659232429819895,BuySell,1664,,
1665,VN30F1M,1665,2021-05-06 07:00:00,1339.5,1342.9,1334.1,1336.5,35109.0,,volImbalance,1665,,737916.2916666666,Value,1665,5339807499.999994,Broker,1665,5339807464.999994,5339807499.999994,Trades - Net Profit/Loss,1665,,,DrawDown,1665,3.7982937814164432,32.659232429819895,BuySell,1665,,
1666,VN30F1M,1666,2021-05-07 02:00:00,1336.0,1339.6,1332.0,1334.3,39903.0,,volImbalance,1666,,737917.0833333334,Value,1666,5331998999.999994,Broker,1666,5331998964.999994,5331998999.999994,Trades - Net Profit/Loss,1666,,,DrawDown,1666,3.9389713288763115,32.659232429819895,BuySell,1666,,
1667,VN30F1M,1667,2021-05-07 03:00:00,1334.3,1338.1,1331.0,1336.3,36716.0,,volImbalance,1667,,737917.125,Value,1667,5338998999.999994,Broker,1667,5338998964.999994,5338998999.999994,Trades - Net Profit/Loss,1667,,,DrawDown,1667,3.812859677186604,32.659232429819895,BuySell,1667,,
1668,VN30F1M,1668,2021-05-07 04:00:00,1336.0,1336.5,1325.7,1325.7,22518.0,,volImbalance,1668,,737917.1666666666,Value,1668,5301898999.999994,Broker,1668,5301898964.999994,5301898999.999994,Trades - Net Profit/Loss,1668,,,DrawDown,1668,4.481251431142052,32.659232429819895,BuySell,1668,,
1669,VN30F1M,1669,2021-05-07 06:00:00,1325.7,1326.9,1315.1,1324.9,67389.0,,volImbalance,1669,,737917.25,Value,1669,5299098999.999994,Broker,1669,5299098964.999994,5299098999.999994,Trades - Net Profit/Loss,1669,,,DrawDown,1669,4.531696091817935,32.659232429819895,BuySell,1669,,
1670,VN30F1M,1670,2021-05-07 07:00:00,1325.0,1333.0,1320.5,1323.8,42104.0,,volImbalance,1670,,737917.2916666666,Value,1670,5303053999.999994,Broker,1670,5303053964.999994,5303053999.999994,Trades - Net Profit/Loss,1670,160692000.0,,DrawDown,1670,4.46044300861325,32.659232429819895,BuySell,1670,,1325.0
1671,VN30F1M,1671,2021-05-10 02:00:00,1323.4,1338.1,1323.0,1337.7,49852.0,,volImbalance,1671,,737920.0833333334,Value,1671,5203730999.999993,Broker,1671,5203730929.999993,5203730999.999993,Trades - Net Profit/Loss,1671,,,DrawDown,1671,6.249841234438521,32.659232429819895,BuySell,1671,,1323.4
1672,VN30F1M,1672,2021-05-10 03:00:00,1337.7,1344.4,1335.5,1338.8,38990.0,,volImbalance,1672,,737920.125,Value,1672,5196030999.999994,Broker,1672,5196030929.999994,5196030999.999994,Trades - Net Profit/Loss,1672,,,DrawDown,1672,6.388564051297182,32.659232429819895,BuySell,1672,,
1673,VN30F1M,1673,2021-05-10 04:00:00,1338.9,1350.0,1338.9,1349.9,23679.0,,volImbalance,1673,,737920.1666666666,Value,1673,5271140999.999993,Broker,1673,5271140929.999993,5271140999.999993,Trades - Net Profit/Loss,1673,,-104415500.00000031,DrawDown,1673,5.035386028666642,32.659232429819895,BuySell,1673,1338.9,
1674,VN30F1M,1674,2021-05-10 06:00:00,1350.0,1363.0,1349.1,1362.8,49181.0,,volImbalance,1674,,737920.25,Value,1674,5316343499.999992,Broker,1674,5316343464.999992,5316343499.999992,Trades - Net Profit/Loss,1674,,,DrawDown,1674,4.2210200378803755,32.659232429819895,BuySell,1674,,1350.0
1675,VN30F1M,1675,2021-05-10 07:00:00,1363.0,1375.0,1360.6,1375.0,26746.0,,volImbalance,1675,,737920.2916666666,Value,1675,5359043499.999992,Broker,1675,5359043464.999992,5359043499.999992,Trades - Net Profit/Loss,1675,,,DrawDown,1675,3.4517389625731623,32.659232429819895,BuySell,1675,,
1676,VN30F1M,1676,2021-05-11 02:00:00,1373.2,1374.5,1368.5,1373.9,47078.0,,volImbalance,1676,,737921.0833333334,Value,1676,5355084999.999992,Broker,1676,5355084964.999992,5355084999.999992,Trades - Net Profit/Loss,1676,,,DrawDown,1676,3.523055101603692,32.659232429819895,BuySell,1676,,
1677,VN30F1M,1677,2021-05-11 03:00:00,1374.0,1374.2,1360.1,1362.3,61959.0,,volImbalance,1677,,737921.125,Value,1677,5314484999.999992,Broker,1677,5314484964.999992,5314484999.999992,Trades - Net Profit/Loss,1677,,,DrawDown,1677,4.254502681403993,32.659232429819895,BuySell,1677,,
1678,VN30F1M,1678,2021-05-11 04:00:00,1362.3,1366.5,1358.8,1366.5,28127.0,,volImbalance,1678,,737921.1666666666,Value,1678,5329184999.999992,Broker,1678,5329184964.999992,5329184999.999992,Trades - Net Profit/Loss,1678,,,DrawDown,1678,3.9896682128556082,32.659232429819895,BuySell,1678,,
1679,VN30F1M,1679,2021-05-11 06:00:00,1366.5,1384.9,1366.5,1369.1,77848.0,,volImbalance,1679,,737921.25,Value,1679,5338284999.999992,Broker,1679,5338284964.999992,5338284999.999992,Trades - Net Profit/Loss,1679,,,DrawDown,1679,3.825723065658989,32.659232429819895,BuySell,1679,,
1680,VN30F1M,1680,2021-05-11 07:00:00,1369.0,1371.3,1348.6,1350.1,58356.0,,volImbalance,1680,,737921.2916666666,Value,1680,5271784999.999992,Broker,1680,5271784964.999992,5271784999.999992,Trades - Net Profit/Loss,1680,,,DrawDown,1680,5.0237837567112065,32.659232429819895,BuySell,1680,,
1681,VN30F1M,1681,2021-05-12 02:00:00,1347.8,1358.8,1347.1,1350.4,61250.0,,volImbalance,1681,,737922.0833333334,Value,1681,5272726499.999993,Broker,1681,5272726464.999993,5272726499.999993,Trades - Net Profit/Loss,1681,,,DrawDown,1681,5.006821739558924,32.659232429819895,BuySell,1681,,
1682,VN30F1M,1682,2021-05-12 03:00:00,1350.5,1357.4,1338.4,1343.9,75060.0,,volImbalance,1682,,737922.125,Value,1682,5226578999.999994,Broker,1682,5226578929.999994,5226578999.999994,Trades - Net Profit/Loss,1682,,,DrawDown,1682,5.8382128033233,32.659232429819895,BuySell,1682,1350.5,
1683,VN30F1M,1683,2021-05-12 04:00:00,1343.5,1353.1,1340.0,1352.0,32820.0,,volImbalance,1683,,737922.1666666666,Value,1683,5283278999.999993,Broker,1683,5283278929.999993,5283278999.999993,Trades - Net Profit/Loss,1683,,,DrawDown,1683,4.81670842463669,32.659232429819895,BuySell,1683,,
1684,VN30F1M,1684,2021-05-12 06:00:00,1352.9,1372.9,1352.9,1369.0,87460.0,,volImbalance,1684,,737922.25,Value,1684,5175688999.999995,Broker,1684,5175688929.999995,5175688999.999995,Trades - Net Profit/Loss,1684,94248000.0,,DrawDown,1684,6.755044511107454,32.659232429819895,BuySell,1684,,1352.9
1685,VN30F1M,1685,2021-05-12 07:00:00,1369.0,1383.7,1363.1,1382.1,44560.0,,volImbalance,1685,,737922.2916666666,Value,1685,5220646499.999995,Broker,1685,5220646464.999995,5220646499.999995,Trades - Net Profit/Loss,1685,,-113889999.99999936,DrawDown,1685,5.94509242813031,32.659232429819895,BuySell,1685,1369.0,
1686,VN30F1M,1686,2021-05-13 02:00:00,1376.0,1383.7,1372.1,1383.3,49320.0,,volImbalance,1686,,737923.0833333334,Value,1686,5224737999.999995,Broker,1686,5224737964.999995,5224737999.999995,Trades - Net Profit/Loss,1686,,,DrawDown,1686,5.8713801677176765,32.659232429819895,BuySell,1686,,
1687,VN30F1M,1687,2021-05-13 03:00:00,1383.3,1383.6,1365.5,1373.3,73799.0,,volImbalance,1687,,737923.125,Value,1687,5189737999.999995,Broker,1687,5189737964.999995,5189737999.999995,Trades - Net Profit/Loss,1687,,,DrawDown,1687,6.5019384261662125,32.659232429819895,BuySell,1687,,
1688,VN30F1M,1688,2021-05-13 04:00:00,1373.2,1382.9,1370.1,1381.2,28710.0,,volImbalance,1688,,737923.1666666666,Value,1688,5217387999.999995,Broker,1688,5217387964.999995,5217387999.999995,Trades - Net Profit/Loss,1688,,,DrawDown,1688,6.003797401991869,32.659232429819895,BuySell,1688,,
1689,VN30F1M,1689,2021-05-13 06:00:00,1378.0,1378.0,1367.1,1375.3,73821.0,,volImbalance,1689,,737923.25,Value,1689,5196737999.999995,Broker,1689,5196737964.999995,5196737999.999995,Trades - Net Profit/Loss,1689,,,DrawDown,1689,6.375826774476505,32.659232429819895,BuySell,1689,,
1690,VN30F1M,1690,2021-05-13 07:00:00,1375.0,1375.0,1361.0,1363.9,45502.0,,volImbalance,1690,,737923.2916666666,Value,1690,5156837999.999996,Broker,1690,5156837964.999996,5156837999.999996,Trades - Net Profit/Loss,1690,,,DrawDown,1690,7.094663189107818,32.659232429819895,BuySell,1690,,
1691,VN30F1M,1691,2021-05-14 02:00:00,1372.8,1378.7,1371.3,1378.2,43459.0,,volImbalance,1691,,737924.0833333334,Value,1691,5225381999.999997,Broker,1691,5225381929.999997,5225381999.999997,Trades - Net Profit/Loss,1691,,,DrawDown,1691,5.859777895762188,32.659232429819895,BuySell,1691,1372.8,
1692,VN30F1M,1692,2021-05-14 03:00:00,1378.2,1391.0,1378.2,1387.5,53670.0,,volImbalance,1692,,737924.125,Value,1692,5257634499.999997,Broker,1692,5257634464.999997,5257634499.999997,Trades - Net Profit/Loss,1692,,,DrawDown,1692,5.278718460601863,32.659232429819895,BuySell,1692,,1378.2
1693,VN30F1M,1693,2021-05-14 04:00:00,1387.6,1388.3,1376.6,1379.7,35563.0,,volImbalance,1693,,737924.1666666666,Value,1693,5230334499.999997,Broker,1693,5230334464.999997,5230334499.999997,Trades - Net Profit/Loss,1693,,,DrawDown,1693,5.770553902191721,32.659232429819895,BuySell,1693,,
1694,VN30F1M,1694,2021-05-14 06:00:00,1381.1,1383.9,1369.2,1376.8,70171.0,,volImbalance,1694,,737924.25,Value,1694,5220184499.999997,Broker,1694,5220184464.999997,5220184499.999997,Trades - Net Profit/Loss,1694,,,DrawDown,1694,5.953415797141796,32.659232429819895,BuySell,1694,,
1695,VN30F1M,1695,2021-05-14 07:00:00,1376.8,1385.8,1372.5,1374.0,43808.0,,volImbalance,1695,,737924.2916666666,Value,1695,5210384499.999997,Broker,1695,5210384464.999997,5210384499.999997,Trades - Net Profit/Loss,1695,,,DrawDown,1695,6.129972109507386,32.659232429819895,BuySell,1695,,
1696,VN30F1M,1696,2021-05-17 02:00:00,1382.1,1388.3,1381.5,1382.5,36530.0,,volImbalance,1696,,737927.0833333334,Value,1696,5239808999.999997,Broker,1696,5239808964.999997,5239808999.999997,Trades - Net Profit/Loss,1696,,,DrawDown,1696,5.599861781629702,32.659232429819895,BuySell,1696,,
1697,VN30F1M,1697,2021-05-17 03:00:00,1383.0,1384.3,1375.4,1377.0,46874.0,,volImbalance,1697,,737927.125,Value,1697,5220558999.999997,Broker,1697,5220558964.999997,5220558999.999997,Trades - Net Profit/Loss,1697,,,DrawDown,1697,5.946668823776397,32.659232429819895,BuySell,1697,,
1698,VN30F1M,1698,2021-05-17 04:00:00,1377.0,1379.6,1373.2,1375.3,23834.0,,volImbalance,1698,,737927.1666666666,Value,1698,5214608999.999997,Broker,1698,5214608964.999997,5214608999.999997,Trades - Net Profit/Loss,1698,,,DrawDown,1698,6.053863727712648,32.659232429819895,BuySell,1698,,
1699,VN30F1M,1699,2021-05-17 06:00:00,1376.9,1380.2,1365.0,1368.1,53121.0,,volImbalance,1699,,737927.25,Value,1699,5158311499.999997,Broker,1699,5158311429.999997,5158311499.999997,Trades - Net Profit/Loss,1699,,,DrawDown,1699,7.068116686427117,32.659232429819895,BuySell,1699,1376.9,
1700,VN30F1M,1700,2021-05-17 07:00:00,1368.2,1372.0,1367.0,1367.0,27296.0,,volImbalance,1700,,737927.2916666666,Value,1700,5150611499.999998,Broker,1700,5150611429.999998,5150611499.999998,Trades - Net Profit/Loss,1700,,,DrawDown,1700,7.206839503285778,32.659232429819895,BuySell,1700,,
1701,VN30F1M,1701,2021-05-18 02:00:00,1372.0,1375.6,1366.5,1374.0,44734.0,,volImbalance,1701,,737928.0833333334,Value,1701,5170204499.999998,Broker,1701,5170204429.999998,5170204499.999998,Trades - Net Profit/Loss,1701,9705499.999999203,,DrawDown,1701,6.8538529902062875,32.659232429819895,BuySell,1701,,1372.0
1702,VN30F1M,1702,2021-05-18 03:00:00,1374.0,1379.4,1372.7,1377.3,42629.0,,volImbalance,1702,,737928.125,Value,1702,5147104499.999998,Broker,1702,5147104429.999998,5147104499.999998,Trades - Net Profit/Loss,1702,,,DrawDown,1702,7.270021440782321,32.659232429819895,BuySell,1702,,
1703,VN30F1M,1703,2021-05-18 04:00:00,1377.3,1377.3,1363.1,1363.1,31784.0,,volImbalance,1703,,737928.1666666666,Value,1703,5246504499.999998,Broker,1703,5246504429.999998,5246504499.999998,Trades - Net Profit/Loss,1703,,,DrawDown,1703,5.47923598678848,32.659232429819895,BuySell,1703,,
1704,VN30F1M,1704,2021-05-18 06:00:00,1363.1,1373.8,1361.6,1372.3,56276.0,,volImbalance,1704,,737928.25,Value,1704,5182104499.999998,Broker,1704,5182104429.999998,5182104499.999998,Trades - Net Profit/Loss,1704,,,DrawDown,1704,6.6394631823337855,32.659232429819895,BuySell,1704,,
1705,VN30F1M,1705,2021-05-18 07:00:00,1372.2,1377.0,1368.0,1375.0,34727.0,,volImbalance,1705,,737928.2916666666,Value,1705,5172706999.999998,Broker,1705,5172706964.999998,5172706999.999998,Trades - Net Profit/Loss,1705,,,DrawDown,1705,6.808768074727217,32.659232429819895,BuySell,1705,1372.2,
1706,VN30F1M,1706,2021-05-19 02:00:00,1373.2,1381.7,1373.1,1381.7,39683.0,,volImbalance,1706,,737929.0833333334,Value,1706,5119100999.999998,Broker,1706,5119100929.999998,5119100999.999998,Trades - Net Profit/Loss,1706,,,DrawDown,1706,7.774531103366995,32.659232429819895,BuySell,1706,,1373.2
1707,VN30F1M,1707,2021-05-19 03:00:00,1381.5,1385.6,1376.9,1382.7,41127.0,,volImbalance,1707,,737929.125,Value,1707,5112100999.999998,Broker,1707,5112100929.999998,5112100999.999998,Trades - Net Profit/Loss,1707,,,DrawDown,1707,7.900642755056701,32.659232429819895,BuySell,1707,,
